link,title,price,address,owner,baths,postDate,furnished,pets,beds,sizeSF,sizeAC
http://www.kijiji.ca//v-house-rental/guelph/south-end-home-on-southcreek-trail-1750-march-1st/1139657349,South End Home on Southcreek Trail $1750+ March 1st,"$1,750.00","Southcreek Trail, Guelph  ON",Owner,2 bathrooms,11-Feb-16,No,Yes,3 bedrooms,,
http://www.kijiji.ca//v-house-for-sale/guelph/south-end-3-bedroom-detached-house-for-sale/1139668327,SOUTH END 3 BEDROOM DETACHED HOUSE FOR SALE,"$459,000.00","953 Edinburgh Road South, Guelph N1G 5C1 ON",Owner,1.5 bathrooms,11-Feb-16,,,3 bedrooms,1670,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/clean-2-bedroom-basement-apartment-perfect-for-students/1139658413,Clean 2 bedroom basement apartment perfect for students,$850.00,"10 Balfour Court, Guelph N1L 1A9 ON",Owner,1 bathroom,11-Feb-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/room-shared-house-for-rent/1139674498,Room/shared house for rent,$600.00,"Guelph, ON N1H 7L2, Canada",,,11-Feb-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/professional-female-phd-student-2-bdrm-townhouse-incl/1139668517,"Professional, female PhD student + 2 bdrm townhouse, incl.",$580.00,", Guelph, ON",,,11-Feb-16,Yes,,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/summer/1139666362,Wanted: Summer,Please Contact,"1350 Winding Trail, Mississauga, ON L4Y 2B2, Canada",,,11-Feb-16,Yes,,,,
http://www.kijiji.ca//v-other-real-estate/guelph/small-car-sales-lot-and-office-trailer-for-rent/1139676455,small car sales lot and office trailer for rent,$500.00,"Elora, ON",,,11-Feb-16,,,,,
http://www.kijiji.ca//v-house-rental/guelph/two-bedroom-lower-level-walkout/1139690825,Two Bedroom Lower Level Walkout,$850.00,"Conroy Crescent, Guelph  ON",Owner,1 bathroom,11-Feb-16,No,Yes,2 bedrooms,900,
http://www.kijiji.ca//v-room-rental-roommate/guelph/bedroom-for-rent/1139687729,Bedroom for rent,$475.00,", Guelph  N1L 0M7 ON",,,11-Feb-16,Yes,,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/large-room-steps-to-downtown-may-1st-2016/1139697868,"Large room, steps to downtown! May 1st 2016",$560.00,", N1E 4J1, Guelph, ON",,,11-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-other-real-estate/guelph/operate-your-own-bowling-alley-in-hanover-ontario/1139593782,"Operate your own Bowling Alley in Hanover, Ontario",$2.00,"224 7th Avenue, Hanover, Ontario",,,11-Feb-16,,,,,
http://www.kijiji.ca//v-house-rental/guelph/newly-renovated-3-bedroom-lower-level-walkout/1139699554,Newly Renovated 3 Bedroom Lower Level Walkout,"$1,350.00","Rickson Avenue, Guelph  ON",Owner,1 bathroom,11-Feb-16,No,Yes,3 bedrooms,950,
http://www.kijiji.ca//v-bachelor-studio-apartments-condos/guelph/bachelor-apartment-close-to-colonial-and-arkell-in-south-end-gu/1139704448,"Bachelor apartment close to Colonial and Arkell in South end, Gu",$850.00,", Guelph, ON",Owner,1 bathroom,11-Feb-16,No,No,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/bright-clean-legal-2-bedroom-apartment-may-1-2016/1139715934,"Bright, clean, legal 2 Bedroom apartment - MAY 1, 2016","$1,000.00","Guelph, ON N1E 0C9, Canada",Owner,1 bathroom,11-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-land-for-sale/guelph/looking-for-a-residential-building-lot-1-2-acres/1139704337,Wanted: Looking for a residential building lot 1-2 acres ,Please Contact,"Fergus, ON N1M 2Y4, Canada",Owner,,11-Feb-16,,,,,1-2
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/1-bdrm-for-mature-young-working-couple/1139713194,Wanted: 1 bdrm for mature young working couple!,$900.00,"North St, Guelph, ON N1H, Canada",Owner,1 bathroom,11-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/4-rooms-for-rent-close-to-university/1139701531,4 rooms for rent close to University,$500.00,"715 Scottsdale Drive, guelph N1G3P3 ON",,,11-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-short-term-rental/guelph/3-physiotherapy-students-looking-for-short-term-rental/1139715317,Wanted: 3 Physiotherapy Students Looking for Short Term Rental,"$1,300.00",", Guelph  ON",Owner,1 bathroom,11-Feb-16,Yes,,3 bedrooms,,
http://www.kijiji.ca//v-condo-for-sale/guelph/updated-move-in-ready-with-low-condo-fees/1139723709,Updated Move in ready with Low condo fees.,"$185,000.00","260 Sheldon Ave., N, Kitchener N2J4M7 ON",Professional,1.5 bathrooms,12-Feb-16,,,2 bedrooms,,
http://www.kijiji.ca//v-commercial-office-space/guelph/amazing-road-appeal-on-highway-7/1088007788,Amazing Road Appeal on Highway 7!,"$1,175.00","291 Woodlawn Rd. W., Guelph, ON, N1H 7L6",Professional,,12-Feb-16,No,,,1355,
http://www.kijiji.ca//v-storage-parking/guelph/indoor-outdoor-storage-mobile-pods-best-prices/459297036,INDOOR / OUTDOOR STORAGE / MOBILE PODS/BEST PRICES,Please Contact,"Highway 6, Guelph, ON N1H 6H9, Canada",Owner,,12-Feb-16,,,,,
http://www.kijiji.ca//v-house-rental/guelph/large-luxury-house-around-the-corner-from-the-university/1139755606,Large Luxury House Around the Corner from the University,$425.00,"295 Edinburgh Rd S, Guelph N1G 2K3 ON",Owner,2 bathrooms,12-Feb-16,No,No,6 or more bedrooms,,
http://www.kijiji.ca//v-commercial-office-space/guelph/commercial-studio-space/1139293407,Commercial studio space,Please Contact,"15 Glenholm Drive,   ON",Owner,,10-Feb-16,No,,,900,
http://www.kijiji.ca//v-room-rental-roommate/guelph/furnished-room-for-rent/1139756291,furnished room for rent,$475.00,"26 edinburgh edinburgh rd south, guelph n1l1m3 ON",,,12-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-house-for-sale/guelph/sub-division-living-in-the-country/1029842576,Sub-division living in the country,"$543,000.00","Mount Forest, ON N0G, Canada",Owner,3 bathrooms,12-Feb-16,,,3 bedrooms,1650,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/april-1st-one-bedroom-apart-in-historic-house-orangeville/1139770059,April 1st - One Bedroom Apart. In Historic House - Orangeville,"$1,150.00","Broadway, Orangeville, ON, Canada",Owner,1 bathroom,12-Feb-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/large-premium-rooms-in-great-house-steps-from-university/1139755760,Large Premium Rooms in Great House Steps from University,$425.00,"295 Edinburgh Rd S, Guelph N1G 2K3 ON",,,12-Feb-16,No,No,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/help-getting-a-little-worried/1138316667,Wanted: Help...getting a little worried.,Please Contact,",   ON",Owner,1 bathroom,06-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/one-bedroom-apartment-for-lease/1138302980,One-Bedroom Apartment for Lease,"$1,035.00","316 Kathleen Street, Guelph N1H 4Y9 ON",Owner,1 bathroom,06-Feb-16,No,,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/furnished-room-for-rent/1138328766,furnished room for rent,$495.00,"26 Edinburgh rd south, guelph n1l1m3 ON",,,06-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-bachelor-studio-apartments-condos/guelph/professional-28-y-o-male-looking-for-apt-near-downtown/1138317605,Wanted: Professional 28 y/o male looking for apt near downtown,$550.00,",   ON",Owner,1 bathroom,06-Feb-16,No,No,,,
http://www.kijiji.ca//v-3-bedroom-apartments-condos/guelph/3-bedroom-basement-apt-close-to-u-of-g/1138335260,3 Bedroom Basement Apt Close to U of G,"$1,300.00","256 Water St, N1G1B7, Guelph, ON",Owner,1 bathroom,06-Feb-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/355-gordon-street-1-roommate-needed/1138315510,355 Gordon street - 1 roommate needed,Please Contact,"355 Gordon Street, Guelph M6G 1X8 ON",,,06-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-house-rental/guelph/3-bedrooms-den-in-guelph/1138318565,3 Bedrooms + Den in Guelph,"$1,400.00",", Guelph  ON",Owner,1 bathroom,06-Feb-16,No,No,3 bedrooms,,
http://www.kijiji.ca//v-house-for-sale/guelph/raised-bungalow-at-beautiful-lake-charles/1138328973,RAISED BUNGALOW AT BEAUTIFUL LAKE CHARLES,"$209,000.00","462625 cONCESSION 24, Wiarton N0H 2T0 ON",Professional,2 bathrooms,06-Feb-16,,,5 bedrooms,2112,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/all-incl-basement-rental-steps-from-university/1138364840,All incl. Basement Rental steps from university,"$1,200.00","Guelph, ON N1G 1M1, Canada",Owner,1 bathroom,06-Feb-16,No,,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/2-bedroom-apartmen-available/1138101838,2 Bedroom Apartmen Available,Please Contact,"94  Sunnylead Crescent, Guelph N1E 1W6 ON",Owner,1 bathroom,05-Feb-16,No,,,,
http://www.kijiji.ca//v-condo-for-sale/guelph/beautiful-townhouse-in-niagara-on-the-lake-private-elevator/1138389869,Beautiful townhouse in Niagara-on-the-Lake - private elevator,"$549,000.00","Unit #10 - 18 St. Andrews Lane, L0S 1J0, Niagara-on-the-Lake, ON",Professional,2 bathrooms,06-Feb-16,,,2 bedrooms and den,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/room-available/1138106488,Room Available,$450.00,"167 Arkell, Guelph N1L 1E5 ON",,,05-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/apartment-in-walkout-basement/1138108418,Apartment in walkout basement,"$1,000.00","Guelph, ON N1E 7K7, Canada",Owner,1 bathroom,05-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/room-for-rent/1137984991,Room for rent,$550.00,", N1H 7M5, Guelph, ON",,,04-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/one-romm-available-for-rental-on-302-college-ave-west/1138106783,One Romm Available for rental on 302 College Ave. West,$400.00,"302 College Ave. West, N1G4T6, Guelph, ON",,,05-Feb-16,No,,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/1-bedroom-for-rent-in-a-spacious-2-bedroom-apartment/1137985506,1 Bedroom for Rent in a Spacious 2 Bedroom Apartment,$575.00,"186 Edinburgh Road, Guelph N1G2H9 ON",Owner,1.5 bathrooms,04-Feb-16,Yes,Yes,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/looking-for-2-rooms/1137987368,Wanted: looking for 2 rooms,$900.00,guelph,,,04-Feb-16,Yes,,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/one-room-for-rent-summer-sublet/1137988559,One Room For Rent  SUMMER SUBLET,Please Contact,", Walker way, Guelph  ON",,,04-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-house-rental/guelph/4-bedroom-house-downtown-available-may-1st-2000/1137981718,4 Bedroom House Downtown Available May 1st $2000,"$2,000.00","38 Northumberland, Guelph N1H3A5 ON",Owner,2 bathrooms,04-Feb-16,No,Yes,4 bedrooms,,
http://www.kijiji.ca//v-house-for-sale/guelph/perfect-family-home-5-bedroom-house/1096174156,Perfect Family Home- 5 bedroom house,"$599,900.00","6 Skye Place, Guelph, ON N1G 1M6",Owner,2.5 bathrooms,04-Feb-16,,,5 bedrooms,2600,
http://www.kijiji.ca//v-real-estate-service/guelph/new-lawn-mowing-services-2015-accepting-new-clients/1053066478,NEW! LAWN MOWING SERVICES - 2015 ACCEPTING NEW CLIENTS,,"Guelph, ON",,,04-Feb-16,,,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/guelph-student-room-for-rent/1137920105,Guelph Student Room for Rent,$452.00,"60  Nottingham St.  , Guelph N1H 3M8 ON",,,04-Feb-16,Yes,Yes,,,
http://www.kijiji.ca//v-short-term-rental/guelph/1-bedroom-available-now-to-april-30th-downtown-400-inclusive/1137980698,1 Bedroom Available Now to April 30th Downtown $400/Inclusive,$400.00,"38 Northumberland, Guelph N1H3A5 ON",Owner,2 bathrooms,04-Feb-16,Yes,,1 bedroom,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/a-furnished-bedroom-for-female-student-south-end/1138003562,A furnished bedroom-for female student south end,$500.00,"124 Farley Dr, Guelph  ON",,,04-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/room-for-rent/1094181958,room for rent,$600.00,"Guelph, ON N1K 1N9",,,04-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-house-rental/guelph/3-bedroom-apt-in-old-university-area/1138005790,3 Bedroom Apt in Old University Area,"$1,350.00","14 Forest St, Guelph  ON",Owner,1.5 bathrooms,04-Feb-16,No,No,3 bedrooms,1200,
http://www.kijiji.ca//v-house-for-sale/guelph/georgetown-4-bdrm-detached-home-backing-onto-forest/1138008803,GEORGETOWN 4 BDRM DETACHED HOME BACKING ONTO FOREST,"$679,000.00","35 Upper Canada Court, Halton Hills L7G0L1 ON",Owner,2.5 bathrooms,05-Feb-16,,,4 bedrooms,2050,
http://www.kijiji.ca//v-house-rental/guelph/perfect-home-for-students-in-desirable-southend/1138027440,PERFECT HOME FOR STUDENTS IN DESIRABLE SOUTHEND!,$450.00,"840 Edinburgh Road South, Guelph  ON",Owner,3.5 bathrooms,05-Feb-16,Yes,No,3 bedrooms,,
http://www.kijiji.ca//v-house-for-sale/guelph/price-reduction-own-a-piece-of-georgian-bay/1125333655,PRICE REDUCTION- OWN A PIECE OF GEORGIAN BAY,"$399,900.00","Wiarton, ON N0H 2T0",Professional,3 bathrooms,05-Feb-16,,,4 bedrooms,2400,
http://www.kijiji.ca//v-short-term-rental/guelph/working-in-guelph-this-summer/1138050236,Working in Guelph this summer?,$500.00,"11 Moss Place, Guelph N1G 4V1 ON",Owner,1 bathroom,05-Feb-16,Yes,No,1 bedroom,,
http://www.kijiji.ca//v-house-for-sale/guelph/349043-4th-concession-b-grey-highlands/1138058229,"349043 4th Concession B, Grey Highlands","$449,000.00","349043 4th Concession B, Grey Highlands N0C1M0 ON",Professional,4 bathrooms,05-Feb-16,,,4 bedrooms,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/furnished-room-for-rent/1138082284,furnished room for rent,$495.00,"26 edinburgh edinburgh rd south, guelph n1l1m3 ON",,,05-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-house-rental/guelph/spacious-downtown-character-home-available-march-1st/1137727735,"Spacious, downtown character home, available March 1st","$1,425.00","334 Waterloo Ave, Guelph N1H 3J8 ON",Owner,1 bathroom,05-Feb-16,No,Yes,3 bedrooms,2000,
http://www.kijiji.ca//v-house-for-sale/guelph/2-bedroom-bungalow/1138089384,2 Bedroom Bungalow,"$129,900.00","480 Raglan, Palmerston N0G 2P0 ON",Professional,1 bathroom,05-Feb-16,,,2 bedrooms,924,
http://www.kijiji.ca//v-condo-for-sale/guelph/just-listed-south-facing-suite-in-a-great-location/1138114257,JUST LISTED!!! SOUTH FACING SUITE IN A GREAT LOCATION,"$169,900.00","406 - 358 WATERLOO AVENUE, GUELPH N1H 7Y3 ON",Professional,1 bathroom,05-Feb-16,,,1 bedroom and den,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/2-bdrm-den-condo-for-rent:-avail-april-1st:-67-kingsbury-sq/1138121185,2 Bdrm + Den condo for rent: Avail. April 1st: 67 Kingsbury Sq/,"$1,335.00","67 Kingsbury Sq, Guelph  ON",Owner,1 bathroom,05-Feb-16,No,No,,,
http://www.kijiji.ca//v-house-for-sale/guelph/506318-hwy-89-mono/1125230461,"506318 Hwy 89, Mono","$599,900.00","506318 ON-89, Shelburne, ON L0N 1S8",Owner,1 bathroom,05-Feb-16,,,4 bedrooms,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/2-rooms-for-rent-in-may/1138117932,2 Rooms For Rent in May,$425.00,"Cole Rd., Guelph N1G3K1 ON",,,05-Feb-16,No,No,,,
http://www.kijiji.ca//v-house-for-sale/guelph/1-maude-court-orangeville-on-l9w-0a3/1138124460,"1 Maude Court, Orangeville, ON L9W 0A3","$569,900.00","1 Maude Court, O L9W 0A3 ON",Professional,4 bathrooms,05-Feb-16,,,5 bedrooms,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/room-for-rent-in-south-end-guelph/1138135676,Room For RENT in South End Guelph,$475.00,"300 Farley Dr, Guelph, ON N1L 1N6, Canada",,,05-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-short-term-rental/guelph/basement-room-for-rent-starting-may-2016/1138129157,*BASEMENT* Room for rent starting May 2016,$375.00,"Caledonia St., Guelph   ON",Owner,1 bathroom,05-Feb-16,Yes,,1 bedroom,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/someone-to-take-lease-from-now-until-end-of-school-term/1138138704,SOMEONE TO TAKE LEASE FROM NOW UNTIL END OF SCHOOL TERM,$555.00,"52 Ezra Ave, Waterloo N2L 3B2 ON",,,05-Feb-16,No,No,,,
http://www.kijiji.ca//v-short-term-rental/guelph/i-need-someone-to-take-for-rest-of-school-term/1138137630,I NEED SOMEONE TO TAKE FOR REST OF SCHOOL TERM,$555.00,"52 Ezra Ave , Waterloo N2L 3B2 ON",Owner,2 bathrooms,05-Feb-16,No,No,1 bedroom,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/looking-for-master-bedroom-or-1-bedroom-apartment/1138138065,Wanted: Looking for master bedroom or 1 bedroom apartment ,Please Contact,"Old Guelph Rd, Hamilton, ON L0R, Canada",,,05-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-storage-parking/guelph/brand-new-indoor-storage-in-fergus/1138153174,BRAND NEW indoor storage in Fergus,Please Contact,"655 Dickson Drive, N1M2W7, Fergus, ON",Owner,,05-Feb-16,,,,,
http://www.kijiji.ca//v-real-estate-service/guelph/need-to-sell-your-home-we-can-help-you/1138154057,Need to Sell Your Home? We Can Help You!,,"Guelph, ON",,,05-Feb-16,,,,,
http://www.kijiji.ca//v-house-rental/guelph/brand-new-4-bedroom-semi/1138153118,BRAND NEW 4 Bedroom Semi,"$2,100.00",", N1L0L6, Guelph, ON",Owner,3.5 bathrooms,05-Feb-16,No,,4 bedrooms,,
http://www.kijiji.ca//v-house-rental/guelph/brand-new-4-bdrm-semi/1138154401,BRAND NEW 4 BDRM SEMI,"$2,100.00",", N1L0L6, Guelph, ON",Owner,3.5 bathrooms,05-Feb-16,No,,4 bedrooms,,
http://www.kijiji.ca//v-3-bedroom-apartments-condos/guelph/wanted:-3-bedroom-condo-apt/1138157393,Wanted: WANTED: 3 Bedroom Condo/Apt,Please Contact,", Guelph  ON",Owner,2 bathrooms,05-Feb-16,Yes,,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/2-shared-accommodations/1110792208,2 Shared accommodations,$550.00,", Guelph, ON",,,05-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/beautifully-furnished-house-on-quiet-street-1-room-available/1138159176,Beautifully Furnished House on Quiet Street (1 room available!),$500.00,"37 Lawrence Ave, Guelph  ON",,,05-Feb-16,Yes,,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/downtown-century-charm/1138177838,Downtown Century Charm,"$1,350.00",",   ON",Owner,1 bathroom,05-Feb-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/wanted-one-month-house-rental-in-may-2016/1138162361,"Wanted: WANTED - One month house rental in May, 2016",$500.00,", Guelph  ON",,,05-Feb-16,Yes,,,,
http://www.kijiji.ca//v-house-for-sale/guelph/town-house-for-sale/1138180858,Town House for sale,Please Contact,"19 468 Doon South De, N2P0A2, Kitchener&waraloo, ON",Owner,2.5 bathrooms,05-Feb-16,,,3 bedrooms,1500,
http://www.kijiji.ca//v-room-rental-roommate/guelph/1-bedroom-for-rent-in-a-spacious-2-bedroom-apartment/1138187623,1 Bedroom for Rent in a Spacious 2 Bedroom Apartment,$575.00,"186 Edinburgh Road, Guelph N1G2H9 ON",,,05-Feb-16,Yes,Yes,,,
http://www.kijiji.ca//v-house-for-sale/guelph/south-end-3-bedroom-detached-house-for-sale/1138186427,SOUTH END 3 BEDROOM DETACHED HOUSE FOR SALE,"$479,000.00","953 Edinburgh Road South, Guelph N1G 5C1 ON",Owner,1.5 bathrooms,05-Feb-16,,,3 bedrooms,1670,
http://www.kijiji.ca//v-house-rental/guelph/4-mature-girls-looking-for-an-affordable-place-downtown/1138196129,Wanted: 4 mature girls looking for an affordable place downtown,Please Contact,", Guelph  ON",Owner,2 bathrooms,05-Feb-16,No,Yes,4 bedrooms,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/basement-sublet-april-30-to-aug-31/1138217147,Basement Sublet April 30 to Aug 31,$350.00,", N1L0J2  ON",,,05-Feb-16,Yes,Yes,,,
http://www.kijiji.ca//v-condo-for-sale/guelph/florida-condo-for-sale/1096688625,FLORIDA CONDO FOR SALE,"$40,000.00","Windsor, ON, Canada",Owner,1.5 bathrooms,05-Feb-16,,,1 bedroom,,
http://www.kijiji.ca//v-real-estate-service/guelph/you-can-buy-your-home-now/1125464716,You Can Buy Your Home Now!,,"Guelph, ON",,,05-Feb-16,,,,,
http://www.kijiji.ca//v-condo-for-sale/guelph/condo-for-sale-at-93-westwood-rd-guelph-on/1138228373,"Condo for sale at 93 Westwood Rd., Guelph, On","$174,900.00","93 Westwood Rd, Guelph N1H 7J7 ON",Owner,1.5 bathrooms,05-Feb-16,,,2 bedrooms,,
http://www.kijiji.ca//v-house-for-sale/guelph/mexico-property/1138221956,Mexico Property,Please Contact,"15  Corregidora, Melaque Jalisco Mexico  ON",Owner,2 bathrooms,05-Feb-16,,,2 bedrooms,2000,
http://www.kijiji.ca//v-3-bedroom-apartments-condos/guelph/1077-gordon-3-bedroom-south-end-condo-for-rent-may-1-lease/1134368004,1077 Gordon 3 Bedroom South End     Condo for rent (May 1 lease),"$1,499.00","1077 Gordon, Guelph N1L1H6 ON",Owner,1 bathroom,05-Feb-16,No,No,,,
http://www.kijiji.ca//v-house-rental/guelph/house-1900-plus-utilites-with-free-unlimited-internet-included/1138235793,House $1900 plus utilites with free unlimited internet included.,"$1,900.00","Ironwood rd., Guelph  ON",Owner,2 bathrooms,05-Feb-16,Yes,No,4 bedrooms,,
